No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
,2013,5,15,9,145,27,20,1001,NW,33.14791832,1,2
,2017,11,24,3,240,-19,6,1007,NW,3.145872623,3,9
,2011,12,31,9,236,-1,36,1012,NW,31.12417729,6,9
,2010,6,11,17,34,-3,8,1018,NE,45.69046441,3,9
,2010,8,27,16,189,-4,-8,1025,NE,22.74954895,5,7
,2016,6,30,15,0,11,35,994,NE,5.335622166,8,2
,2016,7,29,19,152,-12,19,1028,SE,4.297201336,4,1
,2013,9,22,6,125,-26,-1,1015,SE,14.08761315,2,8
,2021,7,27,23,225,27,38,1028,SE,37.62623131,5,0
,2014,9,12,18,220,-26,18,1000,NE,13.04998277,3,9
,2022,10,7,18,210,10,29,1000,NE,40.71654562,8,9
,2021,1,25,4,24,-4,7,1007,SE,40.98295735,1,1
,2014,3,20,9,15,-3,1,1001,SW,22.8555919,9,6
,2016,6,21,22,181,-5,38,1005,SW,15.03944215,4,0
,2021,3,9,3,128,-4,12,1016,SW,29.88335764,8,4
,2012,11,3,6,41,21,0,1025,SW,40.52650745,9,8
,2014,2,17,17,235,18,-2,1006,SE,3.2285399,6,8
,2016,5,24,10,33,11,13,1010,NW,47.67117717,4,3
,2021,1,9,0,44,-10,14,1026,NW,32.29501375,7,9
,2020,5,11,21,133,-30,14,1020,SW,19.90738782,1,1
,2016,11,14,3,20,23,36,1024,NE,25.30096178,3,8
,2022,8,26,15,121,-3,-2,1016,SW,19.27962484,5,3
,2018,9,27,22,69,17,1,1012,SW,20.63055146,6,2
,2013,10,28,0,47,27,0,1021,NW,29.78083054,7,2
,2010,6,30,0,38,27,38,1006,NE,3.012024843,3,6
,2014,4,31,20,286,-16,27,1000,NW,8.768856249,8,1
,2020,3,10,16,9,24,17,990,NE,11.35197849,6,4
,2013,8,4,1,29,-14,-3,1017,SE,20.37571371,1,1
,2012,12,16,2,243,-5,-1,1007,NW,18.55287648,8,6
,2016,2,16,16,273,-11,14,1009,SE,36.11022798,6,6
,2018,8,29,23,87,-6,36,996,SE,12.95896844,4,2
,2013,7,12,1,243,-18,25,1026,SW,2.85360668,2,2
,2015,2,6,1,14,2,39,1005,NE,2.772112308,8,7
,2010,2,7,7,3,-6,32,1028,NW,0.565654289,6,6
,2010,2,23,6,190,-23,-2,1012,SW,1.901300327,2,3
,2012,1,8,18,167,-26,30,1021,NW,42.93303374,4,1
,2014,7,6,20,8,-25,-3,1006,SE,34.86214589,2,2
,2015,8,7,18,108,-8,-8,1008,NW,49.79655829,2,2
,2018,7,30,10,136,21,7,1023,NW,1.015636406,6,4
,2018,4,31,10,153,-1,35,1003,SW,42.45007755,8,6
,2019,11,9,20,208,-17,24,992,NE,34.80281646,4,3
,2020,12,16,18,271,23,6,1028,NW,32.01712157,3,0
,2010,9,22,10,142,-8,25,1014,SE,17.82660628,3,2
,2011,2,30,12,98,-20,17,1000,SE,18.83637074,2,2
,2020,5,13,2,68,0,39,1004,SW,42.27805953,7,0
,2021,2,15,0,246,-25,4,1008,SE,35.67419391,9,7
,2017,3,18,4,260,-20,8,1004,NW,33.51582902,0,3
,2014,2,4,2,275,-18,11,1004,NE,1.532466422,2,4
,2012,8,5,2,78,-19,-5,1027,NW,9.215981782,1,2
,2018,10,8,11,145,23,36,1004,SW,48.13122301,6,3
,2011,6,31,3,110,-29,-4,998,SE,22.71856249,5,0
,2016,5,4,17,257,22,33,994,NW,39.06966151,0,3
,2019,5,17,17,92,4,37,1008,NW,19.46626131,2,1
,2017,9,17,23,12,24,-2,1013,SE,38.21614386,3,9
,2021,2,2,18,259,5,9,1018,NE,5.960628405,9,5
,2011,1,24,3,108,-14,26,994,NE,2.106400981,6,1
,2010,6,16,1,188,-3,0,1011,NE,23.30882858,2,8
,2012,8,19,4,94,-3,-9,1002,SE,29.58230984,3,1
,2017,8,22,11,104,-9,11,1018,NW,16.18509457,6,3
,2013,6,7,8,7,7,37,1005,SW,35.8002314,3,3
,2022,3,11,23,66,-24,25,1025,NW,24.79098244,8,0
,2014,3,1,11,190,-16,-6,1006,SE,46.41584238,5,6
,2018,2,21,12,255,1,-4,1009,SE,4.249525874,1,0
,2013,2,18,12,8,-20,-5,1003,NW,3.32841822,0,7
,2021,2,7,17,116,-7,11,995,SE,45.25609261,7,2
,2018,7,28,18,266,-28,-1,1011,NW,33.45535664,2,7
,2015,10,28,19,98,-1,35,1029,NW,33.55591441,6,7
,2021,9,13,0,297,-25,29,998,NE,1.377761114,3,9
,2016,10,3,21,163,27,35,1021,SE,46.88376127,2,9
,2017,11,9,11,140,-29,35,1013,SE,38.5912528,8,4
,2019,7,17,1,267,-17,9,1022,NE,38.21574089,5,2
,2019,12,2,3,36,10,17,1002,NE,45.59648207,5,8
,2010,8,15,4,73,-13,12,1024,NE,28.9076583,5,0
,2018,12,9,19,72,20,24,995,SW,19.73331953,2,0
,2011,12,7,21,198,13,-10,1029,SE,24.03395843,5,1
,2012,5,19,9,129,0,18,1019,NW,38.86203517,3,9
,2010,2,11,21,245,-18,-2,1027,NW,38.43649913,1,5
,2019,8,24,0,59,-5,-2,1005,NW,30.47933107,2,1
,2020,5,21,9,278,13,11,990,SE,10.904018,3,3
,2012,9,31,14,102,-19,-9,1007,SW,40.94420457,0,5
,2011,6,18,7,295,-13,5,1011,SE,32.36207841,6,1
,2016,7,26,20,150,-22,29,1015,SE,11.06310104,4,3
,2016,1,17,16,156,18,-5,1003,SE,24.03222249,8,6
,2015,8,22,11,205,-10,2,1026,SE,49.86031654,5,0
,2019,7,4,4,178,17,22,1003,SE,16.41899195,7,8
,2021,7,2,5,196,18,8,1015,SW,5.828030739,8,9
,2020,7,17,15,222,22,4,1025,NE,1.083370859,5,9
,2022,7,23,6,88,25,22,1012,NW,9.231617858,6,6
,2013,11,20,18,286,9,-1,991,SE,9.348315303,5,8
,2021,1,1,8,275,12,-10,1028,SE,42.90342224,5,6
,2012,12,13,18,235,-7,1,996,SE,7.80773746,1,0
,2016,9,10,16,182,3,32,1028,NW,43.13254709,4,6
,2020,7,17,18,208,-23,18,1011,SW,4.335825422,5,8
,2012,7,23,22,129,13,6,1017,NW,45.33221499,9,7
,2018,11,21,9,152,22,-7,1027,SW,12.8176751,4,3
,2019,12,17,16,12,2,18,1009,NE,30.5749031,3,4
,2017,1,11,13,121,-8,-4,1007,SE,7.986359239,5,2
,2016,6,9,13,219,-18,33,1013,SW,19.50278158,5,9
,2011,10,31,19,105,23,2,1022,NW,4.288390234,7,9
,2019,8,3,22,69,22,-6,1015,SW,28.97641021,7,1
,2012,5,10,14,194,18,-5,1008,SW,17.29387433,9,2
,2017,12,17,18,185,-17,23,1002,NE,42.60750418,0,6
,2021,12,16,6,98,-17,-4,999,SE,9.090823915,1,7
,2020,1,16,15,81,-15,35,1003,SE,13.99940322,0,1
,2012,5,15,19,74,18,17,998,NW,8.862733869,9,8
,2017,2,13,22,191,7,35,1000,NW,28.19113901,6,3
,2013,2,2,8,213,27,-1,992,NE,5.587359188,7,1
,2014,4,26,20,143,29,-7,1029,SW,9.467850263,2,6
,2018,12,6,18,215,8,-8,1001,SW,33.92449717,2,1
,2022,11,3,16,14,-5,14,1024,NW,3.720726327,6,6
,2020,4,26,18,216,-5,12,1028,SE,37.1581836,7,7
,2019,10,24,19,34,-30,16,1028,SW,5.216674454,5,8
,2011,7,1,11,182,1,3,1021,NE,29.27443798,7,0
,2021,9,17,1,269,26,27,1028,NW,49.89047278,1,1
,2012,11,24,3,99,-16,21,1003,SW,8.694645339,6,1
,2021,12,27,20,6,21,12,990,SE,13.05431593,4,6
,2021,2,1,7,29,-10,36,1016,SE,44.9213327,5,5
,2010,8,31,10,143,-13,29,1026,NE,31.31432673,6,8
,2017,8,30,10,110,-1,26,990,NE,24.62656494,8,2
,2021,11,11,11,231,29,-8,1018,NW,28.13525486,6,7
,2020,8,4,4,178,27,24,1013,NW,14.77476723,0,4
,2018,9,11,17,71,-18,2,1006,SE,42.7660891,4,4
,2019,9,13,14,209,-7,23,1024,SE,37.26345125,3,9
,2018,10,29,16,219,-1,13,1020,SW,32.12332162,7,4
,2012,7,22,8,79,-29,-10,1021,SW,46.58712991,6,7
,2014,5,17,3,82,-12,1,1008,SW,28.90554303,3,6
,2018,7,20,13,41,16,-3,1020,NE,25.59385543,2,6
,2014,7,29,8,272,13,8,1028,NE,48.78467012,5,3
,2010,10,21,8,190,16,-2,1009,SW,10.30070566,7,5
,2010,10,13,16,172,-6,17,1017,SE,7.09840866,2,0
,2013,7,17,11,6,19,3,992,NW,8.114143477,4,5
,2016,8,2,6,154,-17,16,1021,NE,49.4721004,9,4
,2016,2,2,11,9,-25,7,1011,NE,32.61255274,0,0
,2016,4,22,11,33,-19,31,1004,SW,15.29614409,9,0
,2022,12,18,5,35,-11,30,1027,NW,12.44889022,9,2
,2015,9,6,15,5,-8,-5,1008,NE,2.831929505,7,3
,2022,4,25,1,214,-1,22,1020,NW,6.597366435,6,0
,2010,2,31,9,133,-1,26,1015,NE,45.40862907,7,9
,2020,7,2,3,284,7,31,994,NW,37.36705304,1,6
,2012,6,23,4,125,27,14,1009,NW,47.07798673,6,1
,2014,4,30,4,173,-1,2,991,NE,21.18654682,3,3
,2021,8,11,6,151,10,12,1010,NW,30.0618623,1,8
,2013,6,17,1,25,-1,25,1025,SE,24.18356295,8,7
,2020,8,9,18,114,26,22,1017,NE,44.06926982,4,1
,2013,4,20,17,283,27,10,1009,NE,49.56909436,6,8
,2018,2,5,6,74,5,23,1026,SE,46.63876038,3,0
,2016,12,20,13,165,18,25,1028,NW,29.90279239,9,5
,2018,6,15,14,188,3,6,1025,SE,3.090098859,3,2
,2022,9,26,22,77,-15,-1,1000,NE,30.87633065,2,0
,2016,12,25,19,89,-7,12,992,SE,4.852371077,0,7
,2019,9,31,14,175,-17,33,1026,NW,6.941073682,1,5
,2012,11,30,19,20,-5,-9,1009,SE,9.567234909,8,3
,2020,9,17,21,53,-23,24,1021,NE,18.17467105,0,2
,2019,3,10,13,183,-17,3,1014,NW,29.58932418,4,9
,2013,3,6,2,221,0,36,1010,NE,16.67768371,1,1
,2018,10,13,2,178,-29,34,1005,NE,22.61335537,3,4
,2010,3,28,22,275,17,30,990,SW,2.364451654,6,7
,2012,5,21,11,111,-27,-9,1012,NE,30.98789004,4,7
,2020,5,16,1,223,-30,8,1013,NE,32.85158828,0,2
,2013,5,24,3,213,24,5,1014,NW,4.969507402,2,8
,2013,8,2,7,58,-11,32,996,NW,39.2558578,9,9
,2016,10,28,8,108,28,33,1027,NW,32.37297788,8,4
,2020,12,20,2,156,-17,14,1028,SE,24.48647146,0,6
,2013,8,5,23,190,9,-10,1024,SE,27.64299371,9,8
,2019,8,24,23,199,-6,-9,1003,NW,25.15228673,3,6
,2017,9,29,2,195,29,37,998,SE,2.689647186,4,9
,2010,10,17,10,34,-6,16,992,SW,36.75747305,9,2
,2012,6,7,23,245,-28,-9,1027,SE,25.59053184,2,1
,2019,2,24,5,236,-26,19,1009,SW,8.641192675,2,6
,2019,9,17,0,103,7,-1,1022,NW,34.03654269,0,9
,2015,6,5,8,6,23,8,1021,NW,34.7532803,5,7
,2022,1,6,23,282,-5,31,1025,SE,10.67477347,3,3
,2012,12,10,11,0,9,5,1015,NW,39.82475364,7,0
,2017,12,5,12,218,7,2,994,NW,22.82523629,5,5
,2016,5,14,13,229,7,37,1019,NE,9.030480625,2,8
,2014,7,31,7,171,-27,39,1006,NW,32.88100017,6,3
,2011,12,25,23,86,-24,-3,995,NE,29.83634823,2,2
,2020,12,20,14,40,-1,39,1004,NW,8.520316291,8,5
,2014,1,14,9,122,-1,20,990,SW,43.61744499,7,5
,2018,7,2,22,297,25,34,1002,SW,42.72671664,2,3
,2020,11,9,18,177,-12,14,1023,NW,41.81222939,1,6
,2014,5,18,5,62,8,28,1019,SW,19.96139295,2,1
,2021,5,18,15,164,4,10,1008,SW,41.23113874,3,0
,2012,2,28,9,186,9,39,991,SW,42.23976542,2,5
,2016,12,22,23,208,2,27,1001,SE,49.82701361,8,2
,2021,4,9,12,226,2,30,1029,SW,47.88023091,9,2
,2012,9,5,7,47,-17,18,1013,NE,19.14236675,1,0
,2017,12,26,3,223,7,-5,1000,SE,9.910212492,7,1
,2014,2,18,7,2,-21,7,991,NE,14.62311964,6,2
,2014,9,12,7,174,26,38,990,NE,24.73906133,0,0
,2015,8,6,10,98,-3,33,1017,NE,40.27288169,5,7
,2020,4,17,0,115,-17,24,993,SE,36.14920279,5,5
,2019,12,14,10,269,5,16,1019,NW,39.38563794,8,8
,2022,2,10,4,252,7,-6,996,SW,18.99631865,9,0
,2015,6,26,22,94,-15,-4,1011,SW,12.34523221,7,3
,2012,7,19,14,272,29,-1,1015,NW,1.206483686,6,3
,2020,2,3,23,23,-10,-1,1018,NW,31.3091811,6,4
,2016,8,10,8,115,-3,17,1014,NE,39.75188679,4,1
,2018,9,14,10,150,2,25,999,SE,44.4570247,1,0
,2021,5,15,10,49,-25,-1,1009,NE,23.81189417,9,8
,2010,6,16,14,205,10,39,1003,SW,46.38228891,4,4
,2013,6,6,11,78,-16,24,1022,NW,10.12060308,0,7
,2013,10,14,13,69,13,24,994,SW,25.71890616,9,2
,2010,2,4,5,26,-28,26,995,NW,10.68838724,5,3
,2015,11,13,15,270,12,37,1011,SE,9.403775629,1,3
,2011,1,27,12,49,16,9,1006,NE,47.6694066,0,5
,2020,11,27,4,291,4,2,1004,SW,40.88703444,0,3
,2022,5,8,23,246,-17,0,1028,SE,0.589994822,0,4
,2020,6,23,21,263,-29,34,1029,SW,13.42564976,3,4
,2015,12,9,17,78,-2,8,1017,NW,10.25676255,4,7
,2010,1,21,8,189,-27,17,991,SW,7.356709007,4,8
,2019,8,11,11,46,-5,27,1007,SE,34.87062147,0,7
,2022,5,5,8,188,20,34,1016,SE,28.34189157,5,4
,2014,5,5,16,255,-19,-7,1010,NE,22.69672854,2,5
,2015,8,25,20,221,-29,26,1012,SW,9.474852922,3,3
,2019,8,18,13,240,-14,8,996,NW,13.88090281,4,1
,2022,9,16,12,268,4,26,1008,SW,17.80505245,3,4
,2022,11,23,4,0,-21,3,998,NE,39.27413429,3,0
,2011,4,26,9,33,17,20,1001,NW,49.45947168,9,0
,2010,3,19,21,78,-9,17,1019,NW,9.198852734,0,0
,2016,10,24,8,235,10,25,996,NE,17.07613344,1,3
,2010,11,9,12,97,12,33,991,NW,14.01007733,1,4
,2016,2,11,6,81,-10,27,1006,SE,2.20336973,1,3
,2022,1,11,13,191,-16,8,1000,SE,10.96094285,9,5
,2010,10,14,3,252,4,31,1001,NW,45.08069717,0,1
,2018,5,10,21,37,17,-10,992,SW,42.14290894,9,4
,2022,6,9,7,13,-10,12,1010,NW,8.379865756,7,5
,2014,8,5,4,208,-10,17,1003,SW,18.30815063,0,4
,2015,6,26,12,88,-10,37,1004,NE,15.54015276,7,5
,2016,2,27,19,55,29,-7,999,SE,7.387040403,0,7
,2010,8,11,22,93,13,30,1025,SE,31.11041048,9,1
,2017,5,28,18,92,1,7,999,NE,27.86488802,2,6
,2015,3,9,19,84,24,38,1006,NE,21.34956664,8,5
,2021,6,13,14,244,-26,36,1014,SE,42.77491641,7,9
,2011,12,29,6,21,8,28,1016,NE,30.985567,1,7
,2010,6,19,20,290,-22,14,1022,NW,12.96368413,3,8
,2010,3,8,16,271,22,7,1000,NW,18.68523686,7,7
,2013,7,23,5,121,-13,-5,1002,SW,7.507836489,8,4
,2012,7,4,13,127,-10,8,990,SW,29.56866366,6,3
,2020,7,12,13,112,-23,1,1020,SW,29.3314544,0,2
,2015,8,25,9,272,13,14,1022,NW,43.5091843,7,9
,2019,11,31,13,129,21,24,1010,SE,42.79083505,0,8
,2022,7,7,18,131,3,-10,1005,SW,41.84710167,8,6
,2017,4,24,19,84,-21,-6,1028,NW,27.44761599,7,0
,2010,5,27,10,80,20,-10,1012,SE,32.60099054,3,2
,2021,4,8,9,68,10,-3,999,NE,38.7770972,9,2
,2016,2,19,14,147,26,28,1022,NW,4.584241548,3,5
,2017,7,23,1,15,-7,36,1011,NE,15.02989476,3,1
,2014,3,8,18,104,9,32,995,SW,8.454497141,5,3
,2017,1,19,11,164,-7,7,1025,SE,25.57338472,1,1
,2022,1,25,20,200,25,35,999,NW,41.88339783,3,4
,2020,9,29,21,196,1,-2,1005,SW,11.53559848,3,3
,2010,11,26,17,184,25,-6,1002,SW,36.54517676,7,3
,2011,3,4,13,264,2,-7,1009,SE,20.29119982,1,3
,2013,7,29,1,99,7,33,993,NE,45.15374502,7,3
,2010,9,10,11,213,13,18,1009,SW,31.33947704,9,4
,2022,7,15,21,277,26,-10,1011,SE,48.82765028,1,1
,2014,11,23,0,161,25,19,1018,SE,12.28348879,8,5
,2019,8,8,17,156,20,34,1005,NW,46.19791891,8,0
,2012,6,15,11,250,28,-10,1012,SW,17.85278823,5,9
,2011,11,16,11,96,18,-8,1019,NE,31.09837312,9,1
,2016,3,24,3,17,3,11,1019,NE,8.725410672,4,2
,2011,1,21,16,96,-20,-3,992,SW,37.98925601,6,1
,2018,10,7,20,0,0,7,1013,NE,48.9125217,7,2
,2015,8,8,15,215,-13,14,1026,SE,39.37130582,7,7
,2017,6,29,18,131,-8,37,1002,SE,30.78983712,2,2
,2012,2,13,0,259,29,9,1021,SW,22.41069877,2,9
,2014,12,13,19,124,-9,20,1026,NE,17.26181539,4,0
,2012,10,27,16,81,12,19,1001,SE,20.95063083,4,7
,2018,8,29,1,282,-13,5,997,SW,16.41441564,1,7
,2010,4,2,10,170,9,-9,1013,SE,41.63549335,4,6
,2017,10,26,6,58,16,6,1005,SW,44.65555616,0,3
,2015,9,20,0,31,10,-1,1021,NW,47.48288429,6,4
,2016,12,15,5,160,16,-4,1023,NW,20.9181161,6,9
,2011,9,6,19,283,8,31,1024,SW,27.31096017,0,5
,2016,9,25,5,105,-11,-2,1021,NW,28.84477105,2,5
,2010,4,18,4,104,-18,6,1006,NW,32.55440887,7,6
,2016,6,7,10,227,14,-2,991,NE,0.122817045,8,3
,2020,4,2,21,187,-30,-2,1015,NW,42.13448357,2,7
,2017,10,26,4,69,21,26,1006,NE,13.4070327,5,1
,2011,10,2,1,289,-27,13,1027,NW,23.60820344,5,8
,2019,5,1,9,86,-7,28,991,NW,42.07841285,5,5
,2011,7,25,13,55,5,0,997,SE,49.84280735,4,0
,2012,7,22,19,112,5,-3,995,SW,39.74417524,5,0
,2019,10,29,22,12,14,14,998,NW,1.241661864,5,7
,2013,6,14,19,17,-29,35,990,SW,18.43770854,9,9
,2017,12,2,20,181,-3,-9,994,SW,12.36053181,5,9
,2021,10,10,17,112,-5,-1,1028,SE,48.20658665,7,6
,2012,4,4,12,228,-8,13,998,SW,13.21144582,5,2
,2022,12,4,2,170,-16,37,1003,SW,47.16750952,2,7
,2015,5,28,20,294,5,5,1016,NW,46.87587568,6,7
,2022,5,23,3,188,-4,8,998,SE,41.97051565,5,6
,2019,9,7,18,78,-25,20,1025,SW,4.903588335,8,4
,2020,11,20,17,145,4,0,1018,NW,0.0997614,3,7
,2017,6,5,11,181,8,-5,1009,SE,39.69415421,0,4
,2019,4,27,17,285,7,-5,1004,NW,42.16495288,5,0
,2011,6,12,13,249,4,21,1025,SE,48.10908466,8,7
,2013,7,12,3,195,5,28,992,SE,10.91913057,7,6
,2010,7,25,9,70,-21,37,1012,NE,36.6573234,1,6
,2020,10,6,8,247,-1,2,998,NE,25.95322087,2,1
,2017,3,31,20,145,22,-8,1019,NE,16.42411026,7,2
,2010,6,18,22,105,10,30,1008,SW,30.3145505,8,2
,2021,11,29,19,262,7,24,1027,NW,27.40996968,7,9
,2018,7,2,15,295,-2,27,992,SE,14.61471996,9,5
,2015,1,19,10,69,21,6,992,NW,13.42312311,0,5
,2021,4,29,19,192,28,-8,1023,SW,24.32901121,2,2
,2022,7,27,0,67,12,23,991,NE,23.70182542,7,4
,2021,12,31,9,51,8,1,1016,NE,15.10263516,0,8
,2012,10,31,9,284,19,13,1012,NW,13.1865579,6,6
,2022,1,16,23,8,-27,-5,1021,NW,47.71537046,3,8
,2017,8,23,8,250,-26,31,1024,SE,43.11852524,6,1
,2011,6,2,0,297,-27,0,1029,NW,40.83895527,3,9
,2020,6,17,1,183,5,37,1007,SE,10.71418843,7,9
,2012,3,20,14,178,28,16,1016,SE,9.464551749,5,0
,2016,6,31,7,197,14,37,1000,NE,40.46645091,9,1
,2020,4,31,23,127,-15,13,1028,NW,9.233717385,9,5
,2010,9,26,14,19,-6,7,1008,NE,25.17679679,7,9
,2018,4,7,16,64,-17,16,1014,SE,11.07108934,0,6
,2019,6,21,9,181,-20,30,996,NE,18.90348918,8,7
,2018,11,7,4,240,-2,10,1020,NE,42.67271137,8,5
,2012,6,23,21,23,3,23,991,SE,44.57091716,5,5
,2013,11,12,4,82,-9,22,1027,SW,49.83396254,8,2
,2011,1,23,21,184,-17,37,994,SW,47.195214,5,8
,2019,4,29,22,98,25,7,1003,NW,33.56253622,5,1
,2020,9,11,10,61,-7,-8,1007,NE,21.58629971,3,4
,2022,11,29,9,285,28,13,1025,NW,2.884618765,2,2
,2010,10,17,21,21,8,-10,993,NE,30.40830568,2,0
,2022,6,11,2,211,-5,-5,1013,NW,10.5340331,1,1
,2020,12,8,21,125,12,8,1002,NW,42.50681419,3,5
,2022,4,6,8,41,5,11,1010,SE,27.44494397,8,9
,2017,7,31,21,97,8,32,1022,SW,36.67508414,6,0
,2020,10,6,21,30,-15,-3,1009,SW,33.67475173,2,1
,2018,7,15,4,157,27,-6,994,SW,17.36655959,7,9
,2018,5,26,0,111,7,-2,1013,SE,37.95430251,8,4
,2019,4,20,4,246,28,36,1024,SW,42.16876219,0,0
,2022,4,12,10,121,1,10,1019,SE,37.20652182,0,9
,2014,7,9,0,272,-25,17,1017,NE,38.84033902,8,3
,2014,6,13,15,293,3,35,996,SE,18.00077698,8,4
,2014,4,15,7,206,25,-7,1024,NW,47.18439664,6,4
,2015,3,15,15,109,-23,13,1019,NW,21.22860592,2,4
,2013,2,26,0,277,-1,-3,1023,NE,44.85251093,3,9
,2011,4,30,7,55,-4,6,1028,NE,42.89046949,6,8
,2011,7,29,3,56,-24,23,998,NW,6.216548769,8,8
,2021,2,30,18,290,-4,9,1001,SW,48.31352798,7,4
,2015,12,13,3,113,-6,5,1018,SW,49.81708427,7,5
,2014,9,9,17,197,25,-1,999,SW,30.30732584,0,7
,2013,9,30,18,178,15,23,1016,NE,39.15550254,5,6
,2015,6,11,3,218,10,32,1008,NW,46.68435188,5,5
,2022,9,22,8,276,-16,-1,1002,SE,1.001219523,4,3
,2013,1,11,1,15,-6,19,1026,NE,46.49950121,0,2
,2019,6,9,2,60,-9,19,1021,NW,31.36830689,2,3
,2013,3,17,12,53,-13,14,1004,SW,41.42282002,3,2
,2015,6,23,19,167,-19,35,1010,SW,27.03611365,9,7
,2020,5,25,18,25,-8,32,992,SW,26.52730197,6,5
,2022,12,21,18,64,20,30,997,NW,44.87591029,4,5
,2013,5,6,8,99,14,-4,995,SW,25.37360032,1,0
,2022,1,22,4,73,8,36,1018,NW,23.58946906,2,4
,2018,5,5,14,191,-6,9,1008,NE,30.40944042,0,7
,2022,11,26,8,170,-21,6,1006,SE,25.92849906,5,1
,2016,6,25,5,272,-1,-8,999,SW,22.31434781,7,2
,2021,1,21,9,186,-21,36,1022,NE,9.026191411,3,8
,2022,10,3,23,22,3,35,1002,NE,19.87002436,1,3
,2015,7,6,0,180,15,29,1016,NW,14.10228504,3,9
,2012,1,22,12,107,-18,25,1001,NE,20.02323633,9,4
,2020,7,17,23,161,23,15,991,NW,29.65791477,3,6
,2021,11,11,16,205,-2,-1,999,NW,30.44258685,4,4
,2013,12,4,13,77,7,23,1010,NE,11.93307391,2,1
,2022,9,26,2,15,10,3,1012,NW,4.223932331,8,6
,2011,7,12,12,95,14,-3,990,NW,37.22188445,6,5
,2012,12,10,7,146,-22,16,1022,NW,26.42853464,8,8
,2020,10,17,22,1,-18,-1,1015,NE,22.10506748,6,1
,2010,12,6,0,9,6,39,1004,SE,6.47977344,9,1
,2018,5,18,22,124,-17,4,1011,NW,20.73318755,3,7
,2019,3,21,1,80,6,26,1014,SW,40.90877083,4,9
,2012,7,19,1,139,-22,11,990,NE,29.07178147,6,0
,2017,6,22,8,149,-23,34,1015,NE,4.548775637,5,7
,2013,8,29,0,287,8,39,1010,NW,16.61375666,8,4
,2020,8,25,10,128,9,20,1013,NE,48.9901013,2,0
,2017,10,15,6,238,23,-9,1028,SW,27.22537357,7,9
,2016,11,12,20,57,-28,34,1005,SE,14.31980398,9,0
,2013,6,19,5,197,24,20,1021,NE,45.67223731,3,5
,2016,7,25,16,210,25,3,1005,NE,16.8000317,8,9
,2021,3,5,5,44,16,-1,1002,NE,36.49536672,0,1
,2017,4,29,15,96,9,19,1021,NW,7.361025286,4,1
,2019,7,18,0,278,2,25,1013,SW,7.824655705,3,0
,2012,6,26,3,22,1,36,1002,SE,28.06570102,4,0
,2014,3,12,17,43,-24,29,1000,SW,11.99116593,5,3
,2020,10,26,1,26,-12,4,1004,SW,2.466604326,0,4
,2012,7,26,0,281,3,3,999,NE,46.323272,7,3
,2016,3,15,6,96,-17,20,992,SE,2.799477431,2,5
,2015,10,10,15,35,19,18,1005,SW,35.87189433,6,7
,2010,8,28,12,108,16,16,1006,SE,16.64929113,6,1
,2019,7,25,17,54,15,10,1014,NW,46.67524826,8,0
,2014,4,30,6,191,25,-2,1019,NE,49.30261946,6,1
,2022,1,19,17,218,26,9,1024,NW,16.77153257,7,9
,2022,6,9,6,184,-12,24,1026,SE,29.55534098,3,5
,2013,5,6,3,68,20,4,1002,NE,38.64923773,9,3
,2011,9,14,16,129,23,13,1013,NW,6.170467499,3,6
,2010,10,1,18,54,28,38,1027,NE,35.47311519,9,1
,2021,6,1,4,96,-5,5,1015,NW,45.30987422,7,0
,2022,1,29,6,86,-14,25,998,SW,8.925127364,3,4
,2021,3,31,22,293,23,0,1008,NE,41.93550457,3,8
,2021,2,11,5,118,-3,-3,1017,SE,5.780173634,9,5
,2016,3,3,4,207,-12,-8,996,NE,28.41508483,2,5
,2016,1,21,12,153,-4,8,1011,SE,16.96818346,2,0
,2015,11,22,11,34,17,35,1019,NW,23.58579303,3,0
,2022,2,5,4,78,21,30,1026,NW,15.03160923,1,3
,2014,8,8,3,66,26,-8,1005,SE,13.02696858,2,1
,2018,3,22,7,33,-12,25,1025,NW,37.1569595,1,2
,2011,9,18,14,96,2,14,994,NE,11.15566074,5,5
,2020,11,5,22,168,20,25,1018,NW,20.42065221,2,9
,2020,11,12,10,168,-24,0,1012,SE,13.72785397,1,0
,2012,4,23,4,150,-2,5,995,SE,11.93175421,8,9
,2018,2,29,10,70,24,6,1025,SW,31.35480555,7,1
,2021,12,18,9,2,12,31,1022,SE,2.271430813,4,3
,2022,7,21,1,31,-26,13,1005,NW,39.44493685,8,5
,2011,9,12,19,286,-1,6,1023,SE,27.3117032,4,2
,2012,5,21,21,81,18,37,1015,NW,41.42186981,4,8
,2015,1,8,7,42,12,9,1026,NW,10.65079917,3,9
,2019,9,30,20,104,25,11,1002,SW,35.47030204,2,3
,2016,9,9,19,0,27,-5,1006,NW,21.02919207,9,6
,2011,7,15,21,60,-23,-4,1021,SE,3.840198858,8,4
,2022,1,3,3,269,11,3,1021,SE,37.62381961,3,5
,2017,4,15,21,179,-19,0,1017,SE,38.10936177,6,8
,2018,1,28,15,223,11,1,1018,NW,13.54584329,4,8
,2022,3,4,13,5,-18,35,1014,SE,45.80230095,6,5
,2010,7,28,2,102,-5,-6,1011,NE,38.19848984,7,1
,2015,1,30,7,9,-13,-6,1016,NE,15.33786846,7,8
